#"Step","Time (ps)","Potential Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Speed (ns/day)","Time Remaining"
1080000,4319.999999925493,-3626007.484683443,-3089078.371810362,300.04334425003753,52.1,2:37:03
1082500,4329.999999925257,-3631172.8470550478,-3092496.660478709,301.0196329704833,52.1,2:36:47
1085000,4339.99999992502,-3629620.67710199,-3089948.096667921,301.57643150886724,52.1,2:36:30
1087500,4349.999999924784,-3627766.477936581,-3088474.5388713307,301.36372389715063,52.1,2:36:14
1090000,4359.999999924547,-3626220.2872185055,-3086889.6956263697,301.38532345871755,52.1,2:35:57
1092500,4369.999999924311,-3628896.47450478,-3090431.605451896,300.90154584330776,52.1,2:35:41
1095000,4379.9999999240745,-3627774.280357724,-3091349.351473695,299.76159932959,52.1,2:35:25
1097500,4389.999999923838,-3624590.7508077323,-3085341.262065336,301.34000207516686,52.1,2:35:09
1100000,4399.9999999236015,-3627377.33736437,-3087946.707842588,301.4412260243323,52.1,2:34:52
1102500,4409.999999923365,-3628784.998676559,-3091973.5736439573,299.9775786724441,52.1,2:34:36
1105000,4419.999999923129,-3627999.964621205,-3091126.181174213,300.01242540872107,52.1,2:34:19
1107500,4429.999999922892,-3628756.206319265,-3090996.433720353,300.5075282849442,52.1,2:34:03
1110000,4439.999999922656,-3629543.248957405,-3092562.0256134337,300.07246429508933,52.1,2:33:46
1112500,4449.999999922419,-3628802.743774485,-3090620.9293993493,300.7433710115078,52.1,2:33:30
1115000,4459.999999922183,-3626423.743013276,-3088020.126246671,300.86731722657305,52.1,2:33:13
1117500,4469.999999921946,-3623689.197581839,-3084764.8340924885,301.1583176295198,52.1,2:32:57
1120000,4479.99999992171,-3628559.521586338,-3090751.270729278,300.5346185997535,52.1,2:32:41
1122500,4489.999999921473,-3625412.2716915607,-3086210.2818319295,301.3134590487388,52.1,2:32:24
1125000,4499.999999921237,-3630102.3937825393,-3092068.3058856805,300.66081943158093,52.1,2:32:08
1127500,4509.999999921,-3630906.580733275,-3091925.938074596,301.18976720037034,52.1,2:31:51
1130000,4519.999999920764,-3629493.152373638,-3093067.6575693497,299.761915573584,52.1,2:31:35
1132500,4529.999999920527,-3630144.700975409,-3092869.862531886,300.23654043527176,52.1,2:31:18
1135000,4539.999999920291,-3626877.3110030107,-3086987.9277838236,301.6975838754088,52.1,2:31:02
1137500,4549.9999999200545,-3630399.874729555,-3092850.4417426046,300.3899876281089,52.1,2:30:45
1140000,4559.999999919818,-3628212.7484541796,-3087680.3812561925,302.0568921316998,52.1,2:30:29
1142500,4569.999999919582,-3629220.0516550094,-3092239.0692204917,300.07232967158615,52.1,2:30:12
1145000,4579.999999919345,-3631089.162102405,-3091137.5117667895,301.732379593134,52.1,2:29:56
1147500,4589.999999919109,-3626652.8019474875,-3088941.223080134,300.4805969674909,52.1,2:29:40
1150000,4599.999999918872,-3628082.4789848607,-3090049.7762588663,300.6600453791249,52.1,2:29:23
1152500,4609.999999918636,-3627964.793699242,-3091238.7300567543,299.9298775581897,52.1,2:29:07
1155000,4619.999999918399,-3628372.6589473803,-3089607.7585716075,301.06920745699387,52,2:28:50
1157500,4629.999999918163,-3632473.9408285636,-3092580.9043748113,301.6996253529333,52,2:28:33
1160000,4639.999999917926,-3627265.171116013,-3088494.011634934,301.07270513078913,52,2:28:17
1162500,4649.99999991769,-3628255.382137621,-3089129.7952281972,301.27076403343534,52,2:28:01
1165000,4659.999999917453,-3630101.9266212825,-3090220.5405432275,301.69311496338264,52,2:27:44
1167500,4669.999999917217,-3631089.148227161,-3091457.007474184,301.5538332610455,52,2:27:28
1170000,4679.99999991698,-3630945.74884915,-3091338.0328795495,301.54018435747315,52,2:27:11
1172500,4689.999999916744,-3627031.113883961,-3088758.1690911427,300.79429593740366,52,2:26:55
1175000,4699.9999999165075,-3627741.6151715387,-3089802.7823216915,300.60758960630795,52,2:26:38
1177500,4709.999999916271,-3628892.071864385,-3090329.782255132,300.95598578487704,52,2:26:22
1180000,4719.9999999160345,-3627951.3820253965,-3088863.1641864637,301.2498816848855,52,2:26:05
1182500,4729.999999915798,-3626575.8394758925,-3087536.1234353185,301.2227782154838,52,2:25:49
1185000,4739.999999915562,-3628259.137872612,-3090490.344319946,300.51256931748975,52,2:25:33
1187500,4749.999999915325,-3626728.756950399,-3086822.1562258555,301.70720525328323,52,2:25:16
1190000,4759.999999915089,-3629637.3541521914,-3094204.021088984,299.2074819999643,52,2:25:00
1192500,4769.999999914852,-3629337.199676417,-3090033.8714264724,301.37008832959077,52,2:24:43
1195000,4779.999999914616,-3626153.3728701547,-3087128.194806645,301.21465419472867,52,2:24:27
1197500,4789.999999914379,-3627347.730064016,-3088848.6203238964,300.92068000843557,52,2:24:10
1200000,4799.999999914143,-3631596.325136449,-3093839.6332114474,300.5058067621576,52,2:23:54
1202500,4809.999999913906,-3626087.7860362493,-3086983.4272921793,301.258901443808,52,2:23:37
1205000,4819.99999991367,-3630090.382131623,-3092051.942430679,300.6632512793236,52,2:23:21
1207500,4829.999999913433,-3628917.6660816,-3089868.0431505395,301.228314321613,52,2:23:04
1210000,4839.999999913197,-3631627.840493053,-3092752.919220866,301.13068864120623,52,2:22:48
1212500,4849.99999991296,-3631103.509479746,-3091763.614610187,301.39052225759747,52,2:22:31
1215000,4859.999999912724,-3627831.2499220315,-3086254.852155698,302.6403107166034,52,2:22:15
1217500,4869.9999999124875,-3629034.290606508,-3090305.5952950288,301.048975571054,52,2:21:58
1220000,4879.999999912251,-3628240.7507798467,-3090065.359363193,300.7397817743128,52,2:21:42
1222500,4889.999999912015,-3628927.3727587517,-3089647.028736731,301.3572444281408,52,2:21:25
1225000,4899.999999911778,-3629515.401611384,-3090382.5080863438,301.27484707034336,52,2:21:09
1227500,4909.999999911542,-3631847.859020693,-3094179.74319797,300.4563092227039,52,2:20:52
1230000,4919.999999911305,-3626108.072167769,-3088736.1589583643,300.29078714437946,52,2:20:35
1232500,4929.999999911069,-3627039.70135911,-3089586.1370803285,300.336414880574,52,2:20:19
1235000,4939.999999910832,-3627136.4935892504,-3084615.9266256797,303.1679253992212,52,2:20:02
1237500,4949.999999910596,-3626702.3067010604,-3087542.37880594,301.2899542467174,52,2:19:46
1240000,4959.999999910359,-3626030.4916621447,-3086522.6238100664,301.4843878614738,52,2:19:29
1242500,4969.999999910123,-3629268.2580288593,-3093350.1398552055,299.4783865612805,52,2:19:13
1245000,4979.999999909886,-3627490.8054316044,-3087133.405186314,301.95911820147006,52,2:18:56
1247500,4989.99999990965,-3628704.8759634327,-3089867.8746000803,301.1094984766432,52,2:18:40
1250000,4999.999999909413,-3627401.6638977453,-3091357.002855086,299.5491004501295,52,2:18:23
1252500,5009.999999909177,-3630425.8786780965,-3091764.927166979,301.01111940731585,52,2:18:07
1255000,5019.9999999089405,-3628632.073565284,-3091932.3373032785,299.91516545728877,52,2:17:51
1257500,5029.999999908704,-3627964.71047752,-3087009.4372669924,302.2932178053572,52,2:17:34
1260000,5039.9999999084675,-3630728.3242665157,-3091551.62389127,301.2993269383961,52,2:17:18
