lig_base,1,2,delta_score
lig_00041228,-6.0,-6.9,-0.9000000000000004
lig_00050417,-6.1,-7.0,-0.9000000000000004
lig_00048175,-6.3,-7.1,-0.7999999999999998
lig_00053923,-6.1,-6.8,-0.7000000000000002
lig_00058774,-5.6,-6.3,-0.7000000000000002
lig_00055673,-6.4,-7.1,-0.6999999999999993
lig_00050413,-6.4,-7.1,-0.6999999999999993
lig_00048897,-5.8,-6.4,-0.6000000000000005
lig_00047778,-5.8,-6.4,-0.6000000000000005
lig_00022816,-6.4,-7.0,-0.5999999999999996
lig_00041229,-6.0,-6.6,-0.5999999999999996
lig_00055843,-6.5,-7.1,-0.5999999999999996
lig_00049959,-5.7,-6.3,-0.5999999999999996
lig_00039096,-7.0,-7.6,-0.5999999999999996
lig_00088370,-5.9,-6.5,-0.5999999999999996
lig_00049555,-6.0,-6.6,-0.5999999999999996
lig_00097832,-6.2,-6.7,-0.5
lig_00018920,-6.2,-6.7,-0.5
lig_00018921,-6.1,-6.6,-0.5
lig_00056378,-5.9,-6.4,-0.5
lig_00088381,-6.1,-6.6,-0.5
lig_00093292,-6.5,-7.0,-0.5
lig_00022784,-5.8,-6.3,-0.5
lig_00019311,-5.5,-6.0,-0.5
lig_00066361,-5.4,-5.9,-0.5
lig_00056461,-5.9,-6.4,-0.5
lig_00075186,-6.4,-6.9,-0.5
lig_00056538,-5.4,-5.9,-0.5
lig_00066368,-5.4,-5.9,-0.5
lig_00053465,-5.9,-6.4,-0.5
lig_00063924,-6.0,-6.5,-0.5
lig_00039059,-6.5,-7.0,-0.5
lig_00053835,-6.0,-6.5,-0.5
lig_00002216,-6.3,-6.8,-0.5
lig_00040782,-6.5,-7.0,-0.5
lig_00053844,-6.2,-6.7,-0.5
lig_00041018,-6.1,-6.6,-0.5
lig_00066364,-5.4,-5.9,-0.5
lig_00040781,-6.5,-7.0,-0.5
lig_00022710,-6.1,-6.5,-0.40000000000000036
lig_00078631,-5.6,-6.0,-0.40000000000000036
lig_00017852,-6.6,-7.0,-0.40000000000000036
lig_00042192,-5.8,-6.2,-0.40000000000000036
lig_00066359,-5.3,-5.7,-0.40000000000000036
lig_00033536,-6.5,-6.9,-0.40000000000000036
lig_00005678,-5.8,-6.2,-0.40000000000000036
lig_00053463,-6.1,-6.5,-0.40000000000000036
lig_00058723,-5.8,-6.2,-0.40000000000000036
lig_00040780,-6.6,-7.0,-0.40000000000000036
lig_00010416,-6.0,-6.4,-0.40000000000000036
lig_00017020,-6.0,-6.4,-0.40000000000000036
lig_00053031,-5.5,-5.9,-0.40000000000000036
lig_00088369,-6.0,-6.4,-0.40000000000000036
lig_00040608,-5.9,-6.3,-0.39999999999999947
lig_00053536,-6.4,-6.8,-0.39999999999999947
lig_00055243,-5.9,-6.3,-0.39999999999999947
lig_00056498,-5.9,-6.3,-0.39999999999999947
lig_00066374,-5.4,-5.8,-0.39999999999999947
lig_00096109,-6.2,-6.6,-0.39999999999999947
lig_00040042,-5.9,-6.3,-0.39999999999999947
lig_00066379,-5.4,-5.8,-0.39999999999999947
lig_00040147,-5.7,-6.1,-0.39999999999999947
lig_00017811,-5.7,-6.1,-0.39999999999999947
lig_00040135,-5.9,-6.3,-0.39999999999999947
lig_00024146,-6.4,-6.8,-0.39999999999999947
lig_00049950,-6.4,-6.8,-0.39999999999999947
lig_00047784,-5.7,-6.1,-0.39999999999999947
lig_00041231,-6.4,-6.8,-0.39999999999999947
lig_00048394,-5.9,-6.3,-0.39999999999999947
lig_00016950,-6.4,-6.8,-0.39999999999999947
lig_00047777,-5.9,-6.3,-0.39999999999999947
lig_00048882,-6.1,-6.4,-0.3000000000000007
lig_00066367,-5.6,-5.9,-0.3000000000000007
lig_00066370,-5.6,-5.9,-0.3000000000000007
lig_00005813,-5.1,-5.4,-0.3000000000000007
lig_00027289,-6.1,-6.4,-0.3000000000000007
lig_00052964,-6.6,-6.9,-0.3000000000000007
lig_00006985,-6.6,-6.9,-0.3000000000000007
lig_00059302,-6.1,-6.4,-0.3000000000000007
lig_00059496,-6.6,-6.9,-0.3000000000000007
lig_00044841,-5.6,-5.9,-0.3000000000000007
lig_00088382,-6.1,-6.4,-0.3000000000000007
lig_00040778,-6.6,-6.9,-0.3000000000000007
lig_00048285,-5.6,-5.9,-0.3000000000000007
lig_00052989,-5.8,-6.1,-0.2999999999999998
lig_00066375,-5.4,-5.7,-0.2999999999999998
lig_00012793,-6.2,-6.5,-0.2999999999999998
lig_00056496,-6.2,-6.5,-0.2999999999999998
lig_00066350,-5.7,-6.0,-0.2999999999999998
lig_00076420,-5.2,-5.5,-0.2999999999999998
lig_00014176,-5.9,-6.2,-0.2999999999999998
lig_00049954,-6.5,-6.8,-0.2999999999999998
lig_00053840,-6.3,-6.6,-0.2999999999999998
lig_00041230,-6.4,-6.7,-0.2999999999999998
lig_00056862,-7.2,-7.5,-0.2999999999999998
lig_00053895,-6.3,-6.6,-0.2999999999999998
lig_00056844,-7.0,-7.3,-0.2999999999999998
lig_00053064,-6.3,-6.6,-0.2999999999999998
lig_00056473,-6.0,-6.3,-0.2999999999999998
lig_00063335,-6.0,-6.3,-0.2999999999999998
lig_00087581,-7.0,-7.3,-0.2999999999999998
lig_00098723,-6.5,-6.8,-0.2999999999999998
lig_00005498,-6.2,-6.5,-0.2999999999999998
lig_00005774,-6.0,-6.3,-0.2999999999999998
