#"Step","Time (ps)","Potential Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Speed (ns/day)","Time Remaining"
1020000,4079.9999999311685,-3627641.8093856294,-3087545.3357368708,301.8020908956114,50.8,2:47:49
1022500,4089.999999930932,-3630012.626486782,-3092966.410351208,300.09762856311374,50.8,2:47:33
1025000,4099.999999930696,-3628479.443281617,-3089144.683501768,301.3764505711189,50.8,2:47:16
1027500,4109.999999930459,-3627383.7545388956,-3088729.662156568,300.99609844182504,50.8,2:47:00
1030000,4119.999999930223,-3630063.5430030823,-3090572.1500227344,301.4639760961328,50.8,2:46:44
1032500,4129.999999929986,-3632241.8884945624,-3092229.0894562434,301.75533411489243,50.8,2:46:28
1035000,4139.99999992975,-3627796.293657357,-3089507.368819475,300.792045399789,50.8,2:46:11
1037500,4149.999999929513,-3630667.7627604455,-3091194.1629575025,301.4540333943999,50.8,2:45:55
1040000,4159.999999929277,-3626501.6802202147,-3088286.9426806625,300.75059006200013,50.8,2:45:39
1042500,4169.99999992904,-3627630.88890823,-3086406.258907169,302.4324966890092,50.8,2:45:23
1045000,4179.999999928804,-3629337.7385859136,-3092480.2757551954,299.9921545508801,50.8,2:45:06
1047500,4189.999999928567,-3628540.78052132,-3088574.3511923132,301.729423049171,50.8,2:44:50
1050000,4199.999999928331,-3628135.133571744,-3088800.6595915663,301.37629086828326,50.8,2:44:33
1052500,4209.999999928094,-3627914.686744973,-3089770.270171009,300.7112952036112,50.7,2:44:17
1055000,4219.999999927858,-3629536.482100293,-3089834.6415934805,301.5815726860194,50.7,2:44:01
1057500,4229.9999999276215,-3627163.514554877,-3088495.6717551397,301.0037820778554,50.7,2:43:44
1060000,4239.999999927385,-3630056.06430668,-3091589.117765651,300.8915226688621,50.7,2:43:28
1062500,4249.999999927149,-3628378.0398612022,-3088020.5501599084,301.94794482033774,50.7,2:43:11
1065000,4259.999999926912,-3629290.525232753,-3091601.6206156574,300.45675834266456,50.7,2:42:55
1067500,4269.999999926676,-3627763.204218475,-3089086.928836575,301.00849414514846,50.7,2:42:38
1070000,4279.999999926439,-3626968.809566846,-3087297.650469275,301.5644281314583,50.7,2:42:22
1072500,4289.999999926203,-3630138.8970286287,-3094394.419611404,299.3702261708272,50.7,2:42:05
