lig_base,1,2,delta_score
lig_00046781,-6.4,-7.2,-0.7999999999999998
lig_00091954,-6.7,-7.4,-0.7000000000000002
lig_00078511,-5.1,-5.7,-0.6000000000000005
lig_00027608,-6.1,-6.7,-0.6000000000000005
lig_00070793,-5.6,-6.1,-0.5
lig_00033183,-6.3,-6.8,-0.5
lig_00057622,-6.1,-6.6,-0.5
lig_00051585,-5.7,-6.2,-0.5
lig_00051692,-5.9,-6.4,-0.5
lig_00005208,-6.2,-6.7,-0.5
lig_00001513,-5.9,-6.4,-0.5
lig_00092931,-5.8,-6.2,-0.40000000000000036
lig_00084289,-6.0,-6.4,-0.40000000000000036
lig_00027607,-6.5,-6.9,-0.40000000000000036
lig_00091951,-6.4,-6.8,-0.39999999999999947
lig_00094182,-6.1,-6.4,-0.3000000000000007
lig_00052037,-6.1,-6.4,-0.3000000000000007
lig_00083575,-7.1,-7.4,-0.3000000000000007
lig_00027770,-6.1,-6.4,-0.3000000000000007
lig_00027597,-6.1,-6.4,-0.3000000000000007
lig_00094176,-6.6,-6.9,-0.3000000000000007
lig_00020280,-6.7,-7.0,-0.2999999999999998
lig_00040062,-5.9,-6.2,-0.2999999999999998
lig_00052272,-6.0,-6.3,-0.2999999999999998
lig_00091527,-6.0,-6.3,-0.2999999999999998
lig_00054335,-5.8,-6.1,-0.2999999999999998
lig_00068517,-5.9,-6.2,-0.2999999999999998
lig_00028493,-6.3,-6.6,-0.2999999999999998
lig_00085620,-6.7,-7.0,-0.2999999999999998
lig_00027732,-6.3,-6.6,-0.2999999999999998
lig_00078741,-5.7,-6.0,-0.2999999999999998
lig_00044682,-6.3,-6.6,-0.2999999999999998
lig_00048860,-5.5,-5.8,-0.2999999999999998
lig_00020508,-6.5,-6.8,-0.2999999999999998
lig_00084269,-6.5,-6.8,-0.2999999999999998
lig_00068973,-6.2,-6.5,-0.2999999999999998
lig_00090493,-5.8,-6.1,-0.2999999999999998
lig_00037671,-6.0,-6.3,-0.2999999999999998
lig_00085644,-6.4,-6.7,-0.2999999999999998
lig_00053462,-6.1,-6.3,-0.20000000000000018
lig_00068492,-6.7,-6.9,-0.20000000000000018
lig_00028517,-7.0,-7.2,-0.20000000000000018
lig_00073595,-6.3,-6.5,-0.20000000000000018
lig_00078742,-6.3,-6.5,-0.20000000000000018
lig_00071475,-6.1,-6.3,-0.20000000000000018
lig_00068479,-6.1,-6.3,-0.20000000000000018
lig_00045973,-7.2,-7.4,-0.20000000000000018
lig_00078471,-5.2,-5.4,-0.20000000000000018
lig_00027592,-5.7,-5.9,-0.20000000000000018
lig_00027559,-6.0,-6.2,-0.20000000000000018
lig_00084884,-6.1,-6.3,-0.20000000000000018
lig_00018564,-5.7,-5.9,-0.20000000000000018
lig_00051650,-5.7,-5.9,-0.20000000000000018
lig_00085279,-6.2,-6.4,-0.20000000000000018
lig_00060117,-6.0,-6.2,-0.20000000000000018
lig_00048265,-6.2,-6.4,-0.20000000000000018
lig_00033226,-6.6,-6.8,-0.20000000000000018
lig_00079804,-5.0,-5.2,-0.20000000000000018
lig_00009567,-6.0,-6.2,-0.20000000000000018
lig_00079924,-5.5,-5.7,-0.20000000000000018
