lig_base,1,2,delta_score
lig_00010269,-6.3,-6.9,-0.6000000000000005
lig_00029087,-6.2,-6.8,-0.5999999999999996
lig_00068720,-6.1,-6.5,-0.40000000000000036
lig_00076557,-5.5,-5.9,-0.40000000000000036
lig_00005272,-6.8,-7.2,-0.40000000000000036
lig_00087594,-6.0,-6.4,-0.40000000000000036
lig_00079448,-5.5,-5.9,-0.40000000000000036
lig_00024903,-6.7,-7.1,-0.39999999999999947
lig_00063753,-5.9,-6.3,-0.39999999999999947
lig_00027826,-6.1,-6.4,-0.3000000000000007
lig_00078935,-6.1,-6.4,-0.3000000000000007
lig_00022667,-5.1,-5.4,-0.3000000000000007
lig_00041929,-5.3,-5.6,-0.2999999999999998
lig_00006379,-6.0,-6.3,-0.2999999999999998
lig_00071078,-5.5,-5.8,-0.2999999999999998
lig_00049842,-6.3,-6.6,-0.2999999999999998
lig_00069509,-6.0,-6.3,-0.2999999999999998
lig_00096890,-6.0,-6.3,-0.2999999999999998
lig_00067137,-5.9,-6.2,-0.2999999999999998
lig_00027810,-6.3,-6.6,-0.2999999999999998
lig_00043851,-6.2,-6.5,-0.2999999999999998
lig_00079495,-5.2,-5.5,-0.2999999999999998
lig_00071103,-5.3,-5.6,-0.2999999999999998
lig_00006360,-6.2,-6.5,-0.2999999999999998
lig_00043839,-6.0,-6.3,-0.2999999999999998
lig_00053722,-6.0,-6.2,-0.20000000000000018
lig_00006588,-6.6,-6.8,-0.20000000000000018
lig_00079536,-5.3,-5.5,-0.20000000000000018
lig_00000984,-6.3,-6.5,-0.20000000000000018
lig_00094442,-5.8,-6.0,-0.20000000000000018
lig_00071313,-5.2,-5.4,-0.20000000000000018
lig_00079398,-5.2,-5.4,-0.20000000000000018
lig_00068726,-6.0,-6.2,-0.20000000000000018
lig_00078650,-6.7,-6.9,-0.20000000000000018
lig_00049853,-6.7,-6.9,-0.20000000000000018
lig_00014633,-5.6,-5.8,-0.20000000000000018
lig_00055047,-6.0,-6.2,-0.20000000000000018
