#"Step","Time (ps)","Potential Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Speed (ns/day)","Time Remaining"
1475000,5899.999999888131,-3624622.774424121,-3086928.48482073,300.4499960678182,50.4,1:20:48:08
1487500,5949.999999886949,-3628000.9811242074,-3090713.0623790715,300.22292629020376,50.4,1:20:46:42
1500000,5999.999999885767,-3625693.919455368,-3085609.5685708495,301.7855019796373,50.4,1:20:45:15
1512500,6049.999999884584,-3625697.7505141925,-3088046.175434667,300.4261282701206,50.4,1:20:43:50
1525000,6099.999999883402,-3629302.8023073543,-3089973.7052162606,301.3634852246664,50.4,1:20:42:25
1537500,6149.9999998822195,-3626422.9983613715,-3087681.0127532845,301.03542214835795,50.4,1:20:41:02
1550000,6199.999999881037,-3630971.100696327,-3092900.261631921,300.6604024014337,50.4,1:20:39:38
1562500,6249.999999879855,-3627310.4799172413,-3089582.6737183006,300.4687242953553,50.4,1:20:38:16
1575000,6299.9999998786725,-3629078.938948456,-3092786.6147375233,299.6666131961833,50.4,1:20:36:50
1587500,6349.99999987749,-3630385.753686836,-3093259.219863358,300.13274846980454,50.4,1:20:35:24
1600000,6399.999999876308,-3627477.1048404817,-3088635.3428067225,301.0911746963775,50.4,1:20:33:56
1612500,6449.9999998751255,-3627070.3752967753,-3089321.362901626,300.48057378249075,50.4,1:20:32:25
1625000,6499.999999873943,-3629514.412855275,-3089199.7939473856,301.9141699384645,50.4,1:20:30:53
1637500,6549.999999872761,-3630149.2633577622,-3092434.4643953075,300.46145617994733,50.4,1:20:29:22
1650000,6599.999999871578,-3628173.1596965473,-3090870.9327097517,300.23092137446184,50.4,1:20:27:49
1662500,6649.999999870396,-3630870.209596766,-3090138.1988052004,302.1473979868817,50.4,1:20:26:17
1675000,6699.999999869214,-3627737.533271732,-3089838.8130332427,300.5642267462891,50.4,1:20:24:42
1687500,6749.999999868031,-3626050.857295485,-3088694.396298849,300.2612259701371,50.4,1:20:23:12
1700000,6799.999999866849,-3630050.2154980265,-3089905.471060985,301.8192483722789,50.4,1:20:21:40
1712500,6849.999999865667,-3628172.4259584285,-3089165.9050163818,301.18323781533604,50.4,1:20:20:05
1725000,6899.999999864484,-3629703.4692630917,-3090803.4286358454,301.12373930329744,50.4,1:20:18:26
1737500,6949.999999863302,-3628506.7054089624,-3090325.902390342,300.72184748323946,50.4,1:20:16:49
1750000,6999.99999986212,-3628509.1585520636,-3089810.069349913,301.0114527195506,50.4,1:20:15:15
1762500,7049.999999860937,-3629931.20092793,-3090045.116877849,301.67471547738313,50.4,1:20:13:47
1775000,7099.999999859755,-3629182.6458440237,-3089878.539292962,301.3495211417304,50.4,1:20:12:10
1787500,7149.999999858573,-3627619.8455775827,-3091163.7769493973,299.75810944316027,50.4,1:20:10:40
1800000,7199.99999985739,-3631707.538025005,-3091725.3216292867,301.72843180546613,50.4,1:20:09:07
1812500,7249.999999856208,-3629175.167243818,-3089998.1495368187,301.2785071037589,50.4,1:20:07:33
1825000,7299.999999855026,-3631346.0755657814,-3093154.396808629,300.72792457139604,50.4,1:20:06:05
1837500,7349.999999853843,-3627565.306460444,-3089731.3377630706,300.5280452196302,50.4,1:20:04:34
1850000,7399.999999852661,-3628665.446023442,-3087465.9482896854,302.4086178894523,50.4,1:20:03:05
1862500,7449.999999851479,-3629514.7091888543,-3092501.2133814143,300.0695856798496,50.5,1:20:01:34
1875000,7499.999999850296,-3627756.190405693,-3088149.5861465614,301.5185492250807,50.5,1:20:00:00
1887500,7549.999999849114,-3629335.607145665,-3091194.6307530394,300.69959336997323,50.5,1:19:58:26
1900000,7599.999999847932,-3629614.737943871,-3091613.063125158,300.6217551668461,50.5,1:19:56:50
1912500,7649.999999846749,-3627658.3081116527,-3086636.6472164355,302.3092471531938,50.5,1:19:55:23
1925000,7699.999999845567,-3629234.4457521234,-3090557.6140709883,300.9990157786513,50.5,1:19:53:51
1937500,7749.999999844385,-3627544.5120581724,-3088050.766130053,301.4554868385825,50.5,1:19:52:18
1950000,7799.999999843202,-3632072.4773309063,-3093890.712170575,300.72238510374035,50.5,1:19:50:43
1962500,7849.99999984202,-3628658.7171993814,-3088703.412401229,301.71339428407316,50.5,1:19:49:10
1975000,7899.9999998408375,-3629719.6757464297,-3093230.619604921,299.7765420329047,50.5,1:19:47:29
1987500,7949.999999839655,-3626184.63872185,-3088995.5937002124,300.1676781493722,50.5,1:19:45:52
2000000,7999.999999838473,-3630549.5515046604,-3091821.440503394,301.0276693683018,50.5,1:19:44:20
2012500,8049.9999998372905,-3628540.5496880487,-3088730.1882447656,301.63240359616265,50.5,1:19:42:47
2025000,8099.999999836108,-3629151.3247530106,-3092543.159894944,299.84309697706794,50.5,1:19:41:12
2037500,8149.999999834926,-3633778.3286200073,-3094664.082268522,301.2434320548288,50.5,1:19:39:38
2050000,8199.999999835562,-3626640.12635044,-3086889.3431949355,301.5991127528808,50.5,1:19:37:59
2062500,8249.999999845748,-3628987.6439254936,-3089018.5235988917,301.72111405262655,50.5,1:19:36:24
2075000,8299.999999855934,-3628889.7614645176,-3088587.819263771,301.90708651450984,50.5,1:19:34:48
2087500,8349.99999986612,-3628127.6325409915,-3089979.846225902,300.7033985827438,50.5,1:19:33:14
2100000,8399.999999876307,-3631329.330531411,-3092078.647213188,301.31966958777707,50.5,1:19:31:37
2112500,8449.999999886493,-3626415.400000222,-3088711.710943314,300.45524824517423,50.5,1:19:29:59
2125000,8499.99999989668,-3625432.673899766,-3087739.420560855,300.44941702938524,50.5,1:19:28:24
2137500,8549.999999906866,-3628144.5854927003,-3090995.306012477,300.14545816862756,50.5,1:19:26:46
2150000,8599.999999917052,-3626855.5457260106,-3088469.730092182,300.8364033575051,50.5,1:19:25:08
2162500,8649.999999927239,-3626104.211592341,-3089355.651255623,299.9215464265496,50.5,1:19:23:33
2175000,8699.999999937425,-3628693.9219762385,-3087144.6778708873,302.6040473332869,50.5,1:19:21:59
2187500,8749.999999947611,-3628061.566196287,-3088953.992864078,301.23970334010346,50.5,1:19:20:24
2200000,8799.999999957798,-3629522.9102971107,-3090053.5255894554,301.441874403535,50.5,1:19:18:44
2212500,8849.999999967984,-3629882.7017006297,-3091886.500795424,300.61869648215594,50.5,1:19:17:09
2225000,8899.99999997817,-3628057.248825576,-3087407.6160768834,302.1013672159849,50.5,1:19:15:37
2237500,8949.999999988357,-3630207.00887713,-3092220.1166434586,300.61349503148034,50.5,1:19:14:02
2250000,8999.999999998543,-3629152.192177238,-3091746.412431915,300.2887840419551,50.5,1:19:12:31
2262500,9050.00000000873,-3631577.346047405,-3094805.3988394197,299.9346144198614,50.5,1:19:10:55
2275000,9100.000000018916,-3629219.0985447634,-3091460.144498114,300.48612892639306,50.6,1:19:09:25
2287500,9150.000000029102,-3625705.1717741527,-3087023.501905563,301.00171923567126,50.6,1:19:07:54
2300000,9200.000000039288,-3629782.788138667,-3089497.432744115,301.89781822590726,50.6,1:19:06:22
2312500,9250.000000049475,-3627829.7292448226,-3087863.7912748586,301.7193358320693,50.6,1:19:04:51
2325000,9300.000000059661,-3628173.55372878,-3089546.764800635,300.9710531515043,50.6,1:19:03:20
2337500,9350.000000069847,-3627746.985259259,-3089323.7670416487,300.8573029771728,50.6,1:19:01:47
2350000,9400.000000080034,-3627810.8810624983,-3089490.076332529,300.8000769054923,50.6,1:19:00:09
2362500,9450.00000009022,-3626984.2041637376,-3091389.0810313784,299.2770348328526,50.6,1:18:58:37
2375000,9500.000000100406,-3630983.3592636585,-3091057.942222963,301.69669375965964,50.6,1:18:57:04
2387500,9550.000000110593,-3627808.02133766,-3089013.972439745,301.0645138004856,50.6,1:18:55:33
2400000,9600.000000120779,-3632517.3147858754,-3093431.7371307416,301.2274127109884,50.6,1:18:54:01
2412500,9650.000000130965,-3628327.295195166,-3088473.5194895538,301.65666239005014,50.6,1:18:52:29
2425000,9700.000000141152,-3627804.6756334566,-3089869.8194565945,300.58441859647616,50.6,1:18:50:57
2437500,9750.000000151338,-3629609.37081429,-3091263.5115673426,300.8140767371309,50.6,1:18:49:22
2450000,9800.000000161524,-3624921.1091739256,-3087507.204371692,300.2933241186565,50.6,1:18:47:48
2462500,9850.00000017171,-3629624.7574191596,-3091165.6803607214,300.87733999224633,50.6,1:18:46:16
2475000,9900.000000181897,-3628518.306737799,-3090471.036098243,300.64723296056275,50.6,1:18:44:45
2487500,9950.000000192083,-3629814.7390130274,-3092757.509470728,300.09402298692277,50.6,1:18:43:13
2500000,10000.00000020227,-3627905.997482516,-3087860.4013289125,301.76384681428345,50.6,1:18:41:40
2512500,10050.000000212456,-3627934.2537736297,-3088354.8582752845,301.5033456563812,50.6,1:18:40:06
2525000,10100.000000222642,-3630473.4244484585,-3091355.9105767636,301.24525786264024,50.6,1:18:38:36
2537500,10150.000000232829,-3625985.9052074663,-3087362.1257952843,300.9693715099535,50.6,1:18:37:05
2550000,10200.000000243015,-3626449.4290670417,-3090254.144118798,299.6123901057448,50.6,1:18:35:38
2562500,10250.000000253202,-3628122.631253669,-3088761.7469553147,301.3812471136824,50.6,1:18:34:07
2575000,10300.000000263388,-3627926.3914810624,-3088972.177978984,301.1540097382731,50.6,1:18:32:38
2587500,10350.000000273574,-3631502.6396372095,-3092720.5538326567,301.05782912589814,50.6,1:18:31:07
2600000,10400.00000028376,-3627891.242427556,-3088304.8060121816,301.5072799430841,50.6,1:18:29:36
2612500,10450.000000293947,-3627317.3379824385,-3091311.8874808997,299.5063154088977,50.6,1:18:28:04
2625000,10500.000000304133,-3628620.2153626904,-3089503.3383906703,301.2449019791791,50.6,1:18:26:33
2637500,10550.00000031432,-3631140.792476423,-3091890.523823226,301.3194378834282,50.6,1:18:25:04
2650000,10600.000000324506,-3628864.1312751416,-3090036.5218636347,301.08326656831605,50.6,1:18:23:35
2662500,10650.000000334692,-3627656.1668992396,-3089808.224688089,300.5358532663971,50.6,1:18:22:07
2675000,10700.000000344879,-3626980.2817757837,-3085980.6485933196,302.2969386233506,50.6,1:18:20:40
2687500,10750.000000355065,-3626699.875292739,-3088229.3217022372,300.8837527886624,50.6,1:18:19:09
2700000,10800.000000365251,-3625806.4617629983,-3087821.4835670674,300.61242551550674,50.6,1:18:17:38
2712500,10850.000000375438,-3630023.4704188593,-3090679.0316398516,301.3720577726041,50.6,1:18:16:06
2725000,10900.000000385624,-3628983.7248956356,-3089597.156009699,301.39559901287,50.6,1:18:14:38
2737500,10950.00000039581,-3630239.9347080123,-3090601.3816394443,301.53640141331306,50.6,1:18:13:11
2750000,11000.000000405997,-3627518.1009233184,-3088908.9505996155,300.96119714459195,50.6,1:18:11:43
2762500,11050.000000416183,-3628913.9181436766,-3088206.8804711574,302.1334436383524,50.6,1:18:10:15
2775000,11100.00000042637,-3624544.05986253,-3087325.316590479,300.18427278203325,50.6,1:18:08:48
2787500,11150.000000436556,-3628900.501230903,-3089719.6251741247,301.28066305221944,50.6,1:18:07:20
2800000,11200.000000446742,-3629876.904518392,-3091707.641634005,300.7153991475362,50.6,1:18:05:53
2812500,11250.000000456928,-3628929.083848413,-3090665.269444055,300.7682321501416,50.6,1:18:04:26
2825000,11300.000000467115,-3628419.3929778486,-3089050.887250485,301.3855057758259,50.6,1:18:02:57
2837500,11350.000000477301,-3625893.9529228825,-3090186.7634908985,299.33965465220444,50.6,1:18:01:30
2850000,11400.000000487487,-3630473.326804038,-3092497.851666128,300.60711544656965,50.6,1:18:00:02
2862500,11450.000000497674,-3628743.7107776757,-3091491.2711385624,300.20310146135387,50.6,1:17:58:34
2875000,11500.00000050786,-3629402.286795594,-3092379.1290083425,300.0749845502718,50.6,1:17:57:08
2887500,11550.000000518046,-3629843.190327687,-3091311.4981575385,300.9179154836541,50.6,1:17:55:41
2900000,11600.000000528233,-3631864.3818330206,-3093125.864860977,301.03348396209554,50.6,1:17:54:13
2912500,11650.000000538419,-3629908.3044253904,-3091290.3252425184,300.9661304882296,50.6,1:17:52:45
2925000,11700.000000548605,-3628359.6805544067,-3090352.708981159,300.62471485957474,50.6,1:17:51:15
2937500,11750.000000558792,-3631649.6652188487,-3092267.8628139817,301.3929356235681,50.6,1:17:49:48
2950000,11800.000000568978,-3629860.112330377,-3091499.7617998323,300.82217410060315,50.6,1:17:48:20
2962500,11850.000000579164,-3631180.3462510426,-3090728.6779368636,301.9907496871747,50.6,1:17:46:51
2975000,11900.00000058935,-3627075.0826505795,-3087794.7619257066,301.336230222479,50.6,1:17:45:22
2987500,11950.000000599537,-3628850.059153773,-3088433.5073758857,301.97112745313785,50.6,1:17:43:56
3000000,12000.000000609723,-3631145.5654953998,-3091423.597396803,301.5830116264559,50.6,1:17:42:30
3012500,12050.00000061991,-3629111.0088185053,-3091140.766729109,300.60419135115734,50.6,1:17:41:03
3025000,12100.000000630096,-3629373.2416676935,-3090196.3481057347,301.2784377346441,50.6,1:17:39:36
3037500,12150.000000640282,-3626898.5226991847,-3088153.629401995,301.03704689163015,50.6,1:17:38:11
3050000,12200.000000650469,-3629785.1549390163,-3090428.5073080184,301.37887977090946,50.6,1:17:36:44
3062500,12250.000000660655,-3629491.9764880314,-3091545.298166833,300.5910245123064,50.6,1:17:35:17
3075000,12300.000000670841,-3629783.858507585,-3091001.975427174,301.0577158487649,50.6,1:17:33:49
3087500,12350.000000681028,-3628186.732809948,-3089714.978285865,300.88442384003264,50.6,1:17:32:19
3100000,12400.000000691214,-3627650.827309504,-3088255.929199644,301.40025317294476,50.6,1:17:30:50
3112500,12450.0000007014,-3626077.640870139,-3090079.9823773466,299.5019614311034,50.6,1:17:29:21
3125000,12500.000000711587,-3629443.1128170025,-3090447.0877151676,301.1773730047713,50.6,1:17:27:50
3137500,12550.000000721773,-3629980.8858490754,-3092643.429755767,300.2506065098962,50.6,1:17:26:22
3150000,12600.00000073196,-3627329.20841855,-3090444.153284948,299.99781627352405,50.6,1:17:24:55
3162500,12650.000000742146,-3628188.134701172,-3089104.0416777236,301.2265831362792,50.6,1:17:23:27
3175000,12700.000000752332,-3624933.902928777,-3087413.5623461204,300.3527977460095,50.6,1:17:22:01
3187500,12750.000000762519,-3629745.5716808178,-3089868.6409275094,301.66960084620223,50.6,1:17:20:33
3200000,12800.000000772705,-3628695.9232065678,-3091801.7294243276,300.00292271969704,50.7,1:17:19:06
3212500,12850.000000782891,-3624652.3679411374,-3086016.9158081627,300.97589393167914,50.7,1:17:17:41
3225000,12900.000000793078,-3629503.771109976,-3091128.654413975,300.8304250611192,50.7,1:17:16:16
3237500,12950.000000803264,-3628582.3826421984,-3088808.5384869007,301.6119986574385,50.7,1:17:14:49
3250000,13000.00000081345,-3629031.76287359,-3088840.161978782,301.84543057808554,50.7,1:17:13:20
3262500,13050.000000823637,-3629904.2428216636,-3091887.1734043974,300.6303572799136,50.7,1:17:11:54
3275000,13100.000000833823,-3627303.4235083796,-3086813.1214886783,302.012337226594,50.7,1:17:10:27
3287500,13150.00000084401,-3627722.3082467206,-3088240.7891528225,301.4486547922605,50.7,1:17:09:00
3300000,13200.000000854196,-3627678.7292064745,-3089744.803137603,300.5838988756097,50.7,1:17:07:35
3312500,13250.000000864382,-3627943.4077888,-3087695.420799998,301.8769377040612,50.7,1:17:06:08
3325000,13300.000000874568,-3628592.345270276,-3088293.5694863377,301.9053172007268,50.7,1:17:04:40
3337500,13350.000000884755,-3627462.2996388115,-3088699.2077808618,301.0472157879985,50.7,1:17:03:10
3350000,13400.000000894941,-3631491.992690295,-3092969.106387077,300.912994987499,50.7,1:17:01:45
3362500,13450.000000905127,-3626611.4052495155,-3087526.653612878,301.2269511527039,50.7,1:17:00:19
3375000,13500.000000915314,-3628428.0677546207,-3088988.0015690094,301.4254919535012,50.7,1:16:58:52
3387500,13550.0000009255,-3630008.551369412,-3091240.7262561806,301.0498606115687,50.7,1:16:57:23
3400000,13600.000000935686,-3626571.81956725,-3089061.836594008,300.34701017532467,50.7,1:16:55:54
3412500,13650.000000945873,-3627142.743673915,-3085982.098078189,302.3869082954615,50.7,1:16:54:25
3425000,13700.000000956059,-3627389.8072634637,-3090415.5181184756,300.0476779865615,50.7,1:16:52:54
3437500,13750.000000966245,-3626644.691958392,-3086781.2209081603,301.6620799038849,50.7,1:16:51:26
3450000,13800.000000976432,-3626502.2568636592,-3087265.0479497304,301.3121404307906,50.7,1:16:49:58
3462500,13850.000000986618,-3631671.1450740304,-3090683.9889106727,302.28996678003017,50.7,1:16:48:30
3475000,13900.000000996804,-3630579.5080165006,-3092857.9318373846,300.46524311754115,50.7,1:16:47:01
3487500,13950.00000100699,-3629138.6656630337,-3089208.0555484947,301.69959551823536,50.7,1:16:45:36
