lig_base,1,2,delta_score
lig_00001454,-6.3,-7.5,-1.2000000000000002
lig_00002197,-6.8,-7.6,-0.7999999999999998
lig_00003869,-6.7,-7.4,-0.7000000000000002
lig_00001455,-6.8,-7.5,-0.7000000000000002
lig_00003462,-6.6,-7.3,-0.7000000000000002
lig_00003440,-6.9,-7.6,-0.6999999999999993
lig_00046035,-5.8,-6.4,-0.6000000000000005
lig_00030868,-5.6,-6.2,-0.6000000000000005
lig_00003413,-7.3,-7.9,-0.6000000000000005
lig_00083204,-6.0,-6.6,-0.5999999999999996
lig_00087016,-6.3,-6.8,-0.5
lig_00083395,-5.6,-6.1,-0.5
lig_00002198,-6.8,-7.2,-0.40000000000000036
lig_00002243,-6.6,-7.0,-0.40000000000000036
lig_00078000,-6.0,-6.4,-0.40000000000000036
lig_00031834,-5.0,-5.4,-0.40000000000000036
lig_00025586,-5.5,-5.9,-0.40000000000000036
lig_00082105,-5.7,-6.1,-0.39999999999999947
lig_00003165,-5.7,-6.1,-0.39999999999999947
lig_00073600,-5.9,-6.3,-0.39999999999999947
lig_00002692,-5.6,-5.9,-0.3000000000000007
lig_00053552,-6.6,-6.9,-0.3000000000000007
lig_00054620,-5.3,-5.6,-0.2999999999999998
lig_00076919,-5.4,-5.7,-0.2999999999999998
lig_00046441,-5.8,-6.1,-0.2999999999999998
lig_00093955,-5.8,-6.1,-0.2999999999999998
lig_00002326,-6.8,-7.1,-0.2999999999999998
lig_00061064,-6.8,-7.1,-0.2999999999999998
lig_00065247,-5.7,-6.0,-0.2999999999999998
lig_00028564,-5.8,-6.1,-0.2999999999999998
lig_00094042,-6.2,-6.5,-0.2999999999999998
lig_00066206,-5.8,-6.0,-0.20000000000000018
lig_00030911,-6.0,-6.2,-0.20000000000000018
lig_00001922,-6.5,-6.7,-0.20000000000000018
lig_00053997,-6.1,-6.3,-0.20000000000000018
lig_00083392,-6.1,-6.3,-0.20000000000000018
lig_00065005,-5.5,-5.7,-0.20000000000000018
lig_00044921,-6.6,-6.8,-0.20000000000000018
lig_00054000,-5.5,-5.7,-0.20000000000000018
lig_00003398,-6.6,-6.8,-0.20000000000000018
lig_00033297,-5.8,-6.0,-0.20000000000000018
lig_00033303,-5.8,-6.0,-0.20000000000000018
lig_00031893,-5.6,-5.8,-0.20000000000000018
lig_00076703,-6.1,-6.3,-0.20000000000000018
lig_00014840,-6.2,-6.4,-0.20000000000000018
lig_00027123,-6.0,-6.2,-0.20000000000000018
lig_00027118,-6.2,-6.4,-0.20000000000000018
lig_00001943,-6.3,-6.5,-0.20000000000000018
lig_00068942,-5.5,-5.7,-0.20000000000000018
lig_00046464,-5.7,-5.9,-0.20000000000000018
lig_00046465,-5.6,-5.8,-0.20000000000000018
lig_00095902,-6.5,-6.7,-0.20000000000000018
lig_00006383,-6.5,-6.7,-0.20000000000000018
lig_00078043,-6.0,-6.2,-0.20000000000000018
lig_00046471,-5.8,-6.0,-0.20000000000000018
lig_00028573,-6.0,-6.2,-0.20000000000000018
lig_00019795,-6.0,-6.2,-0.20000000000000018
lig_00087017,-6.3,-6.5,-0.20000000000000018
lig_00070555,-5.5,-5.7,-0.20000000000000018
lig_00064058,-6.1,-6.3,-0.20000000000000018
lig_00070557,-5.5,-5.7,-0.20000000000000018
lig_00062817,-5.6,-5.8,-0.20000000000000018
lig_00053490,-5.6,-5.8,-0.20000000000000018
lig_00006263,-6.3,-6.5,-0.20000000000000018
lig_00040907,-6.3,-6.5,-0.20000000000000018
lig_00085842,-6.1,-6.3,-0.20000000000000018
lig_00057702,-6.0,-6.2,-0.20000000000000018
lig_00084626,-6.4,-6.6,-0.1999999999999993
lig_00062804,-5.4,-5.6,-0.1999999999999993
lig_00061892,-5.9,-6.1,-0.1999999999999993
lig_00086993,-5.9,-6.1,-0.1999999999999993
lig_00062435,-5.4,-5.6,-0.1999999999999993
lig_00003879,-6.9,-7.1,-0.1999999999999993
lig_00033085,-5.4,-5.6,-0.1999999999999993
lig_00083428,-5.8,-5.9,-0.10000000000000053
lig_00000278,-6.8,-6.9,-0.10000000000000053
lig_00002179,-7.6,-7.7,-0.10000000000000053
lig_00083425,-5.8,-5.9,-0.10000000000000053
lig_00067038,-7.1,-7.2,-0.10000000000000053
lig_00035479,-6.3,-6.4,-0.10000000000000053
lig_00078047,-6.1,-6.2,-0.10000000000000053
lig_00064197,-6.1,-6.2,-0.10000000000000053
lig_00005294,-6.1,-6.2,-0.10000000000000053
lig_00011148,-6.6,-6.7,-0.10000000000000053
lig_00080742,-6.1,-6.2,-0.10000000000000053
lig_00000244,-6.3,-6.4,-0.10000000000000053
lig_00002307,-6.8,-6.9,-0.10000000000000053
lig_00061483,-6.1,-6.2,-0.10000000000000053
lig_00030932,-5.3,-5.4,-0.10000000000000053
lig_00081914,-6.3,-6.4,-0.10000000000000053
lig_00019693,-5.8,-5.9,-0.10000000000000053
lig_00003855,-6.6,-6.7,-0.10000000000000053
lig_00027282,-6.3,-6.4,-0.10000000000000053
lig_00069718,-6.8,-6.9,-0.10000000000000053
lig_00053978,-5.6,-5.7,-0.10000000000000053
lig_00041876,-6.2,-6.3,-0.09999999999999964
lig_00081913,-5.7,-5.8,-0.09999999999999964
lig_00034248,-6.4,-6.5,-0.09999999999999964
lig_00046607,-5.4,-5.5,-0.09999999999999964
lig_00078816,-5.5,-5.6,-0.09999999999999964
lig_00077276,-5.5,-5.6,-0.09999999999999964
lig_00030912,-6.0,-6.1,-0.09999999999999964
lig_00065989,-5.9,-6.0,-0.09999999999999964
lig_00079581,-6.2,-6.3,-0.09999999999999964
lig_00081777,-6.4,-6.5,-0.09999999999999964
lig_00032517,-5.2,-5.3,-0.09999999999999964
lig_00050293,-5.9,-6.0,-0.09999999999999964
lig_00051196,-5.2,-5.3,-0.09999999999999964
lig_00089133,-6.0,-6.1,-0.09999999999999964
lig_00053961,-6.0,-6.1,-0.09999999999999964
lig_00051062,-5.9,-6.0,-0.09999999999999964
lig_00016603,-5.7,-5.8,-0.09999999999999964
lig_00081421,-6.0,-6.1,-0.09999999999999964
lig_00064861,-5.9,-6.0,-0.09999999999999964
lig_00070046,-5.7,-5.8,-0.09999999999999964
lig_00056821,-6.2,-6.3,-0.09999999999999964
lig_00093003,-6.5,-6.6,-0.09999999999999964
lig_00054027,-5.5,-5.6,-0.09999999999999964
lig_00005989,-6.9,-7.0,-0.09999999999999964
lig_00050778,-5.2,-5.3,-0.09999999999999964
lig_00011171,-6.0,-6.1,-0.09999999999999964
lig_00054986,-6.2,-6.3,-0.09999999999999964
lig_00095901,-6.5,-6.6,-0.09999999999999964
lig_00094125,-6.5,-6.6,-0.09999999999999964
lig_00047661,-5.7,-5.8,-0.09999999999999964
lig_00054642,-5.7,-5.8,-0.09999999999999964
lig_00050432,-5.5,-5.6,-0.09999999999999964
lig_00050408,-6.5,-6.6,-0.09999999999999964
lig_00030347,-5.7,-5.8,-0.09999999999999964
lig_00031892,-5.2,-5.3,-0.09999999999999964
lig_00042879,-6.2,-6.3,-0.09999999999999964
lig_00063598,-5.9,-6.0,-0.09999999999999964
lig_00012781,-5.7,-5.8,-0.09999999999999964
lig_00084809,-6.0,-6.1,-0.09999999999999964
lig_00014527,-6.5,-6.6,-0.09999999999999964
lig_00061704,-6.2,-6.3,-0.09999999999999964
lig_00079605,-6.2,-6.3,-0.09999999999999964
lig_00054026,-5.5,-5.6,-0.09999999999999964
lig_00076494,-5.9,-6.0,-0.09999999999999964
lig_00030340,-5.9,-6.0,-0.09999999999999964
lig_00061415,-5.7,-5.8,-0.09999999999999964
lig_00000018,-5.8,-5.8,0.0
lig_00041870,-6.3,-6.3,0.0
lig_00000110,-6.5,-6.5,0.0
lig_00000109,-6.3,-6.3,0.0
lig_00035591,-5.9,-5.9,0.0
lig_00062891,-6.3,-6.3,0.0
lig_00075682,-6.0,-6.0,0.0
lig_00062917,-6.6,-6.6,0.0
lig_00053465,-6.1,-6.1,0.0
lig_00053506,-6.5,-6.5,0.0
lig_00057722,-6.4,-6.4,0.0
lig_00070496,-5.8,-5.8,0.0
lig_00062890,-6.0,-6.0,0.0
lig_00021463,-6.5,-6.5,0.0
lig_00047647,-6.1,-6.1,0.0
lig_00057699,-6.3,-6.3,0.0
lig_00021656,-5.8,-5.8,0.0
lig_00005885,-7.1,-7.1,0.0
lig_00047475,-5.9,-5.9,0.0
lig_00054254,-6.7,-6.7,0.0
lig_00040919,-6.2,-6.2,0.0
lig_00013079,-5.9,-5.9,0.0
lig_00046088,-6.1,-6.1,0.0
lig_00073577,-6.0,-6.0,0.0
lig_00020424,-6.0,-6.0,0.0
lig_00066279,-6.6,-6.6,0.0
lig_00066315,-5.9,-5.9,0.0
lig_00073850,-6.0,-6.0,0.0
lig_00021939,-6.0,-6.0,0.0
lig_00074849,-6.2,-6.2,0.0
lig_00006231,-6.5,-6.5,0.0
lig_00054647,-5.5,-5.5,0.0
lig_00031402,-5.9,-5.9,0.0
lig_00025619,-5.9,-5.9,0.0
lig_00025605,-5.5,-5.5,0.0
lig_00040781,-5.7,-5.7,0.0
lig_00077618,-6.1,-6.1,0.0
lig_00077620,-5.9,-5.9,0.0
lig_00065327,-5.1,-5.1,0.0
lig_00019836,-6.1,-6.1,0.0
lig_00011147,-6.6,-6.6,0.0
lig_00011161,-6.1,-6.1,0.0
lig_00011160,-6.3,-6.3,0.0
lig_00011170,-5.8,-5.8,0.0
lig_00065329,-5.1,-5.1,0.0
lig_00028381,-5.8,-5.8,0.0
lig_00001578,-6.5,-6.5,0.0
lig_00055622,-6.8,-6.8,0.0
lig_00089241,-6.8,-6.8,0.0
lig_00013391,-6.0,-6.0,0.0
lig_00013387,-5.9,-5.9,0.0
lig_00019321,-6.7,-6.7,0.0
lig_00078319,-5.8,-5.8,0.0
lig_00063151,-5.9,-5.9,0.0
lig_00031450,-5.6,-5.6,0.0
lig_00050773,-6.3,-6.3,0.0
lig_00006692,-7.1,-7.1,0.0
lig_00006769,-5.9,-5.9,0.0
lig_00050782,-5.2,-5.2,0.0
lig_00006961,-6.8,-6.8,0.0
lig_00063163,-5.4,-5.4,0.0
lig_00063156,-5.8,-5.8,0.0
lig_00028496,-5.5,-5.5,0.0
lig_00006861,-6.9,-6.9,0.0
lig_00037080,-6.3,-6.3,0.0
lig_00084587,-6.2,-6.2,0.0
lig_00058671,-6.1,-6.1,0.0
lig_00046443,-6.0,-6.0,0.0
lig_00087227,-6.7,-6.7,0.0
lig_00069095,-5.4,-5.4,0.0
lig_00047886,-6.1,-6.1,0.0
lig_00089183,-6.0,-6.0,0.0
lig_00083202,-5.6,-5.6,0.0
lig_00046445,-5.4,-5.4,0.0
lig_00032508,-5.5,-5.5,0.0
lig_00086987,-6.0,-6.0,0.0
lig_00046472,-5.7,-5.7,0.0
lig_00037443,-6.3,-6.3,0.0
lig_00065057,-6.1,-6.1,0.0
lig_00097230,-6.6,-6.6,0.0
lig_00051734,-6.1,-6.1,0.0
lig_00032145,-5.5,-5.5,0.0
lig_00032168,-5.6,-5.6,0.0
lig_00054409,-6.9,-6.9,0.0
lig_00032933,-5.4,-5.4,0.0
lig_00072291,-6.9,-6.9,0.0
lig_00004628,-6.6,-6.6,0.0
lig_00082303,-6.1,-6.1,0.0
lig_00052838,-5.9,-5.9,0.0
lig_00004653,-5.5,-5.5,0.0
lig_00034479,-5.5,-5.5,0.0
lig_00070996,-5.8,-5.8,0.0
